Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Like_Rate,Comment_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_norm
TikTok,#Challenge,Video,USA,3499233,152081,83684,11191,0.0434612385056953,0.0031981294186468,163272,0.0466593679243422,1.3208446771284337
TikTok,#Comedy,Live Stream,Canada,556068,40772,70937,39800,0.0733219678168857,0.0715739801606997,80572,0.1448959479775854,0.2098972711795567
TikTok,#Tech,Live Stream,Canada,3658692,209387,89681,14453,0.0572300155356067,0.0039503188571216,223840,0.0611803343927283,1.381035173551571
TikTok,#Dance,Tweet,Brazil,4694065,334810,58512,17934,0.0713262385586906,0.0038205691655313,352744,0.0751468077242219,1.771854223295471
Twitter,#Challenge,Video,USA,674124,498332,88370,26302,0.7392289845785048,0.0390165607514344,524634,0.7782455453299393,0.2543087433260255
Twitter,#Fashion,Shorts,Australia,967084,311164,92571,42138,0.3217548837536346,0.0435722233022157,353302,0.3653271070558503,0.3648259322182655
TikTok,#Tech,Post,Japan,3461594,176543,86904,47992,0.0510004928365371,0.013864133113242,224535,0.0648646259497792,1.3066372000034645
Twitter,#Tech,Post,Canada,691868,492439,22816,25718,0.7117528199020623,0.0371718304647707,518157,0.748924650366833,0.2610025479399793
YouTube,#Tech,Tweet,UK,1628325,256374,7548,17955,0.1574464557136935,0.0110266685090507,274329,0.1684731242227442,0.6160531831163817
TikTok,#Fitness,Post,UK,2000181,232088,3584,21517,0.1160334989683433,0.0107575264438568,253605,0.1267910254122002,0.7550021467971489
Instagram,#Dance,Shorts,USA,1277252,142436,54890,11779,0.1115175392170065,0.0092221425372596,154215,0.1207396817542661,0.498637475035553
YouTube,#Viral,Reel,UK,4920706,357561,63705,22476,0.0726645729291691,0.0045676372455497,380037,0.0772322101747188,1.861677855759678
YouTube,#Challenge,Post,USA,2496480,117284,813,15105,0.0469797474844581,0.0060505191309363,132389,0.0530302666153944,0.9445070551556872
TikTok,#Gaming,Tweet,USA,2020483,136675,31661,39695,0.0676447166345868,0.0196462924954082,176370,0.0872910091299951,0.7626654800576267
YouTube,#Music,Tweet,Australia,2034792,224437,6189,13971,0.1102997259670767,0.006866058054091,238408,0.1171657840211677,0.7698340863032554
Twitter,#Music,Tweet,India,3596679,429470,19732,12766,0.1194073755261451,0.0035493854191602,442236,0.1229567609453053,1.3568229533989389
TikTok,#Tech,Reel,Australia,1402768,385952,59599,23267,0.2751360167896616,0.0165864918503986,409219,0.2917225086400602,0.5294985061143681
YouTube,#Fitness,Video,Japan,3047626,396572,2041,13218,0.1301248906525932,0.0043371463558848,409790,0.134462037008478,1.1530251628196126
YouTube,#Music,Shorts,Japan,3833797,375717,6416,35351,0.0980012765412461,0.0092208846738624,411068,0.1072221612151086,1.4504615757124866
TikTok,#Fashion,Post,Brazil,2674946,169667,87354,28176,0.0634281963075142,0.0105332967469249,197843,0.0739614930544392,1.0097036081066897
Instagram,#Education,Shorts,Japan,338623,170174,38826,10092,0.5025470803814271,0.029803055315203,180266,0.5323501356966301,0.1321979669704679
Instagram,#Education,Live Stream,Brazil,2262056,291846,30805,8381,0.1290180260789299,0.0037050364800871,300227,0.1327230625590171,0.8831036414341281
YouTube,#Gaming,Reel,Germany,1186234,144971,1008,34541,0.1222111320363436,0.0291182009620361,179512,0.1513293329983797,0.4487944554194512
Twitter,#Fashion,Live Stream,Australia,3154154,51824,6624,33785,0.0164303962330311,0.0107112715485673,85609,0.0271416677815984,1.189883374567226
Twitter,#Education,Post,Japan,4996111,392899,9476,237,0.0786409669440891,4.743689641803395e-05,393136,0.0786884038405071,1.8847492596723048
Instagram,#Fitness,Reel,USA,1701876,310183,78161,41590,0.1822594595610961,0.0244377381195809,351773,0.2066971976806771,0.6644101175520625
TikTok,#Music,Tweet,Brazil,570572,194018,31840,38584,0.3400412217914654,0.0676233674277742,232602,0.4076645892192396,0.2153720512805305
YouTube,#Dance,Shorts,Australia,3823016,339895,79041,43901,0.0889075536173534,0.0114833419478233,383796,0.1003908955651768,1.4463827404878369
YouTube,#Music,Video,USA,4567760,463413,32735,22516,0.1014530097903567,0.0049293307879573,485929,0.1063823405783141,1.7281458478569591
YouTube,#Dance,Live Stream,Australia,1080580,147375,99235,11219,0.1363850894889781,0.0103823872364841,158594,0.1467674767254622,0.4088217945507805
TikTok,#Education,Shorts,Canada,4341647,156740,34892,8881,0.0361015071008766,0.0020455370968666,165621,0.0381470441977433,1.6388280888756572
Instagram,#Education,Tweet,Brazil,1680761,17011,75940,20745,0.0101210106612421,0.0123426233711991,37756,0.0224636340324412,0.6561668497510524
Instagram,#Education,Post,Japan,3759036,49515,94487,19525,0.01317226012201,0.0051941508408006,69040,0.0183664109628106,1.4675226342239005
Instagram,#Comedy,Tweet,Germany,4990567,196104,40750,15936,0.0392949338221488,0.0031932243370342,212040,0.0424881581591831,1.9483106919196485
Twitter,#Comedy,Video,India,3878035,348866,80120,34139,0.0899594769000279,0.0088031696464833,383005,0.0987626465465113,1.4629626113657774
YouTube,#Challenge,Live Stream,Japan,2655487,236695,22847,47938,0.0891343094505828,0.018052432566983,284633,0.1071867420175659,1.0046650509414097
YouTube,#Dance,Tweet,Canada,4658092,187743,97119,10070,0.0403046998642362,0.0021618293498711,197813,0.0424665292141074,1.7623216519115976
Twitter,#Fitness,Video,Canada,559570,479352,39884,22495,0.8566434941115499,0.0402005111067426,501847,0.8968440052182927,0.2110940175738352
TikTok,#Viral,Video,USA,3514325,72881,13919,31645,0.0207382641047711,0.0090045741358582,104526,0.0297428382406294,1.3265414077740416
TikTok,#Gaming,Reel,UK,4254334,441095,11321,4039,0.1036813282643064,0.0009493847920732,445134,0.1046307130563796,1.6058703203320608
YouTube,#Challenge,Post,Canada,1700594,333525,46048,33160,0.1961226489097338,0.0194990691487797,366685,0.2156217180585136,0.6433951127008551
YouTube,#Music,Reel,Australia,1019069,306484,74925,38141,0.3007490169949238,0.0374272988384496,344625,0.3381763158333734,0.3855499984740319
YouTube,#Challenge,Reel,Germany,345799,273374,75861,44327,0.7905575204092551,0.1281871838842796,317701,0.9187447042935348,0.1308280439521973
Instagram,#Comedy,Tweet,Canada,895082,165876,33670,43357,0.1853193338710866,0.0484391374198118,209233,0.2337584712908985,0.3494388174219127
TikTok,#Education,Live Stream,India,468457,278112,72079,5499,0.5936766875081384,0.0117385373684244,283611,0.6054152248765629,0.1768270174959926
YouTube,#Tech,Live Stream,Germany,4999077,490971,6444,16296,0.0982123299961172,0.0032598017594047,507267,0.101472131755522,1.8913283886778691
Twitter,#Comedy,Shorts,USA,4735015,459475,93656,26336,0.0970377073779069,0.0055619675967235,485811,0.1025996749746304,1.7862525503911455
YouTube,#Gaming,Reel,Japan,3938926,246185,99069,45377,0.0625005394871597,0.0115201453391102,291562,0.0740206848262699,1.4902356104339591
TikTok,#Music,Live Stream,USA,204921,127363,83720,40404,0.6215224403550637,0.1971686649977308,167767,0.8186911053527945,0.0773508972057121
Instagram,#Challenge,Video,USA,3223017,409378,89525,29071,0.1270170154237473,0.0090198097000419,438449,0.1360368251237892,1.2582615324749251
Twitter,#Viral,Reel,Canada,185319,131508,70124,10358,0.7096304210577437,0.0558928118541541,141866,0.7655232329118978,0.069910345877666
TikTok,#Viral,Video,India,1117579,243650,99520,20065,0.218015907600268,0.017953988040219,263715,0.2359698956404871,0.4218490947646292
Instagram,#Fitness,Reel,Canada,4144067,133720,86090,44322,0.0322678180637523,0.0106952903995036,178042,0.042963108463256,1.6178382224166878
Twitter,#Gaming,Tweet,Australia,4059731,426920,24990,34937,0.1051596768357312,0.0086057425972311,461857,0.1137654194329624,1.5315062048698886
TikTok,#Gaming,Reel,Canada,3606397,21765,44898,25802,0.0060351092794276,0.0071545090571004,47567,0.0131896183365281,1.3612955413549062
Instagram,#Education,Shorts,Brazil,3997068,292005,85139,5723,0.07305479916779,0.0014317995090401,297728,0.0744865986768301,1.560450009133208
TikTok,#Viral,Live Stream,Brazil,2815065,428338,96688,9583,0.1521591863775792,0.003404184272832,437921,0.1555633706504112,1.0625938944393112
YouTube,#Fitness,Reel,Japan,929026,60319,15982,2578,0.0649271387453096,0.002774949247922,62897,0.0677020879932316,0.351483533384232
TikTok,#Viral,Shorts,UK,717380,238324,14383,30798,0.3322144470155287,0.0429312219465276,269122,0.3751456689620563,0.2707872137918212
TikTok,#Viral,Shorts,Germany,4243476,160022,73527,9324,0.0377101225504751,0.0021972552690294,169346,0.0399073778195045,1.6017717845945834
Instagram,#Fitness,Shorts,Japan,2287664,205770,47154,11030,0.0899476496548444,0.0048215122500507,216800,0.0947691619048951,0.8931009704347563
Twitter,#Dance,Post,Brazil,3459809,160850,77013,43812,0.0464910057173676,0.0126631267795418,204662,0.0591541324969095,1.305189666794348
TikTok,#Fashion,Post,Germany,4536297,387809,76516,17176,0.0854902137139609,0.0037863482042732,404985,0.0892765619182341,1.7123020234216133
TikTok,#Tech,Tweet,Australia,852564,390933,8960,23869,0.4585380100496854,0.0279967251725383,414802,0.4865347352222238,0.3218147009105498
YouTube,#Dance,Post,UK,4841341,357249,91745,20572,0.0737913317818348,0.0042492359038539,377821,0.0780405676856887,1.8316512573361248
TikTok,#Music,Post,Japan,2905718,324095,73361,37029,0.1115369764030783,0.012743494034865,361124,0.1242804704379434,1.0968124024711352
YouTube,#Gaming,Shorts,UK,2035800,330602,78450,32908,0.1623941448079379,0.0161646527163768,363510,0.1785587975243147,0.7702154485058755
TikTok,#Viral,Live Stream,USA,3102190,192002,40911,3390,0.061892405042889,0.001092776393451,195392,0.0629851814363401,1.170974081731927
Twitter,#Viral,Post,India,336179,268506,44773,15742,0.7986995023484512,0.0468262443519672,284248,0.8455257467004186,0.1268212658540564
YouTube,#Education,Reel,India,1436013,394721,27620,4864,0.2748728597860883,0.0033871559658582,399585,0.2782600157519465,0.5432947228879398
TikTok,#Challenge,Shorts,Australia,2484617,291379,87937,19854,0.1172732054880088,0.0079907687985713,311233,0.1252639742865801,0.9378607080902636
TikTok,#Education,Tweet,Brazil,3453424,279506,30204,25911,0.0809359059298829,0.0075029883385301,305417,0.088438894268413,1.3035532953271711
Twitter,#Challenge,Video,Brazil,1695407,499065,98572,16630,0.2943629464783382,0.0098088541571433,515695,0.3041718006354816,0.6395808836299359
TikTok,#Education,Video,Japan,2050045,22490,29109,881,0.0109704908916633,0.0004297466640976,23371,0.0114002375557609,0.7738241569291785
Instagram,#Gaming,Video,Canada,4828592,471991,21120,11961,0.097749198938324,0.0024771196241057,483952,0.1002263185624297,1.885075868236551
YouTube,#Tech,Live Stream,Australia,1249895,111529,10973,36891,0.0892306953784117,0.0295152792834598,148420,0.1187459746618716,0.4728796728609152
TikTok,#Fashion,Post,UK,2448575,223486,29403,39483,0.0912718622055685,0.0161248889660312,262969,0.1073967511715998,0.9242560456247854
YouTube,#Gaming,Post,USA,493548,76378,67586,45093,0.1547529318323648,0.0913649736195871,121471,0.246117905451952,0.1867267384709587
Twitter,#Education,Live Stream,Brazil,1435388,66738,40540,12303,0.0464947456715536,0.0085712016541868,79041,0.0550659473257404,0.5414904653524532
Instagram,#Fashion,Live Stream,USA,4257118,186429,23604,19658,0.0437923026798881,0.0046176779689921,206087,0.0484099806488803,1.661973181837573
YouTube,#Comedy,Tweet,Canada,3491749,88660,76249,22573,0.0253912867161986,0.0064646685658104,111233,0.0318559552820091,1.3210526682900787
Instagram,#Fashion,Shorts,USA,123286,34636,6143,15414,0.2809402527456483,0.1250263614684554,50050,0.4059666142141038,0.0481306897520874
Twitter,#Comedy,Shorts,Canada,1704720,348558,73574,10733,0.2044664226383218,0.0062960486179548,359291,0.2107624712562767,0.6430941502197551
Twitter,#Gaming,Reel,India,2543309,40011,54069,9368,0.0157318674215362,0.0036833904177589,49379,0.0194152578392951,0.9594462082343466
Instagram,#Dance,Live Stream,Canada,2552873,342534,85291,24004,0.1341758873238112,0.0094027395800731,366538,0.1435786269038843,0.9966382098492996
Twitter,#Fashion,Post,USA,811936,44802,35448,32099,0.0551792259488432,0.0395339041500808,76901,0.094713130098924,0.3062973930926059
Twitter,#Education,Post,Japan,1819191,352415,83445,48547,0.1937207253114159,0.0266860379146554,400962,0.2204067632260713,0.68627756478039
Twitter,#Gaming,Post,UK,4286813,286139,99445,10512,0.0667486545365986,0.0024521713450061,296651,0.0692008258816048,1.6171713615057013
Instagram,#Music,Reel,Japan,3073979,274163,78633,27860,0.0891883126072104,0.0090631718694239,302023,0.0982514844766343,1.2000772963145208
TikTok,#Fitness,Video,Japan,2105915,206288,56382,33816,0.0979564702279056,0.0160576281568819,240104,0.1140140983847876,0.7949132333385418
YouTube,#Music,Reel,Brazil,4421670,360176,29475,39282,0.0814570060633199,0.0088839737022437,399458,0.0903409797655636,1.6728748119633434
Instagram,#Tech,Tweet,Germany,939952,64597,3267,48732,0.0687237220624031,0.0518452006059883,113329,0.1205689226683915,0.3669560054982244
Instagram,#Gaming,Shorts,Brazil,3697216,209784,41633,19831,0.0567410722013536,0.0053637656009278,229615,0.0621048378022815,1.4433881887842397
Instagram,#Challenge,Live Stream,Japan,3339645,423737,51231,19571,0.1268808511084262,0.0058602037042859,443308,0.1327410548127121,1.3037929479187425
Twitter,#Gaming,Tweet,Brazil,764438,337969,65215,38876,0.4421143375917994,0.050855661283191,376845,0.4929699988749905,0.288379092170966
Instagram,#Education,Tweet,India,921280,387296,3602,17054,0.420389023966655,0.0185112018061827,404350,0.4389002257728377,0.3596664816345986
TikTok,#Tech,Video,Canada,2250089,115248,20570,36323,0.0512193073251769,0.0161429170135047,151571,0.0673622243386817,0.8493341480019309
Twitter,#Viral,Tweet,India,2705979,443040,73168,26742,0.1637263260357896,0.0098825600642133,469782,0.173608886100003,1.020812371250119
TikTok,#Comedy,Video,UK,472157,347400,81972,908,0.7357722113618987,0.0019230891419591,348308,0.7376953005038578,0.1782236450727716
Twitter,#Comedy,Tweet,Germany,2458815,13248,84534,32533,0.0053879612740283,0.0132311702995141,45781,0.0186191315735425,0.9275714152309982
Instagram,#Gaming,Reel,Germany,2513698,158723,61512,17584,0.0631432256380838,0.0069952715083514,176307,0.0701384971464352,0.9813443421673402
YouTube,#Fitness,Reel,Australia,1966190,364036,10977,10251,0.1851479256836826,0.0052136365254629,374287,0.1903615622091456,0.7438795130650199
TikTok,#Viral,Live Stream,Germany,1881796,29670,80020,1132,0.0157668525174886,0.0006015529844892,30802,0.0163684055019779,0.7103157263439097
Instagram,#Comedy,Shorts,India,1691423,152626,11980,49620,0.0902352634438576,0.0293362452798619,202246,0.1195715087237196,0.6603292803119981
Twitter,#Tech,Reel,Australia,1495014,457417,92142,3572,0.3059616833019624,0.0023892752843786,460989,0.308350958586341,0.5639839726738919
Twitter,#Education,Live Stream,Australia,503484,324674,53727,34736,0.6448546527794329,0.0689912688387317,359410,0.7138459216181646,0.1899359514343958
YouTube,#Dance,Live Stream,Germany,1765030,374462,98165,42776,0.2121561673172693,0.0242352821198506,417238,0.23639144943712,0.6677735401691351
Twitter,#Fashion,Live Stream,USA,1044593,44066,31707,10987,0.0421848509419458,0.0105179720714192,55053,0.052702823013365,0.3940656809684316
Instagram,#Fitness,Shorts,Canada,3583230,21976,19513,33330,0.0061330140683126,0.0093016635828568,55306,0.0154346776511694,1.3988882066120427
YouTube,#Dance,Live Stream,India,2586294,43890,99333,48975,0.016970228442706,0.0189363622233203,92865,0.0359065906660263,0.978486881411757
TikTok,#Comedy,Shorts,Australia,3835467,139347,80196,18716,0.0363311690597259,0.0048797186887541,158063,0.0412108877484801,1.4477618870340336
Instagram,#Dance,Live Stream,Brazil,2619842,462407,20536,35579,0.1765018653796679,0.0135805899745099,497986,0.1900824553541778,1.0227828180124936
Instagram,#Viral,Shorts,UK,2126536,193598,42420,29174,0.0910391359469108,0.013719024742586,222772,0.1047581606894969,0.8301968144204941
YouTube,#Comedy,Shorts,Australia,3893630,149567,65051,9178,0.0384132544694796,0.0023571833995526,158745,0.0407704378690322,1.4730985247892388
YouTube,#Music,Tweet,Brazil,4667810,458201,6638,45579,0.0981618789110953,0.0097645362600448,503780,0.1079264151711402,1.7659983164801114
Twitter,#Comedy,Post,India,3638397,450082,73662,9308,0.1237033781635154,0.0025582694796637,459390,0.1262616476431791,1.3725607882098565
Twitter,#Education,Tweet,Japan,4355093,419656,83750,6972,0.0963598251518394,0.0016008842979931,426628,0.0979607094498326,1.6429295321008752
Twitter,#Gaming,Shorts,UK,2193984,469335,14834,25029,0.2139190623085674,0.0114080139144132,494364,0.2253270762229806,0.8276657023298485
Twitter,#Viral,Tweet,Germany,3464955,224821,63786,9555,0.0648842481359786,0.002757611570713,234376,0.0676418597066917,1.3071309606707795
TikTok,#Viral,Tweet,Germany,1886018,21258,26419,39514,0.011271366445071,0.0209510195554867,60772,0.0322223860005577,0.7119093916490883
Instagram,#Tech,Video,India,1121577,171196,50556,19092,0.1526386507569253,0.0170224603393257,190288,0.1696611110962511,0.4378621629388331
YouTube,#Education,Live Stream,India,1618622,30778,25340,46218,0.0190149398686042,0.0285539180858779,76996,0.0475688579544822,0.612382193580645
Twitter,#Comedy,Shorts,Japan,2910127,458172,9766,37075,0.1574405515635571,0.0127399938215754,495247,0.1701805453851326,1.097825830691589
YouTube,#Tech,Video,Japan,2736776,192088,21628,43049,0.0701876953027942,0.0157298222433988,235137,0.085917517546193,1.0354195669025033
TikTok,#Viral,Reel,Canada,2148077,443339,88317,12054,0.2063887840147257,0.0056115306853525,455393,0.2120003147000782,0.8108279933093951
YouTube,#Viral,Post,UK,2820538,368126,49957,34325,0.1305162348459762,0.0121696640853624,402451,0.1426858989313386,1.0671097066007786
YouTube,#Music,Reel,India,1683188,12857,67163,35020,0.0076384812629367,0.0208057566950334,47877,0.0284442379579702,0.6368098046663265
