Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,Total_Engagement,Engagement_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_norm
TikTok,#Gaming,Live Stream,Brazil,496567,260126,47936,7127,High,0.5238487454865104,0.09653480799167082,0.014352544571024655,315189,0.6347360980492058,267253,0.538201290057535,0.18743761241038678
YouTube,#Music,Tweet,UK,4731153,280741,96904,17906,Medium,0.05933881233602042,0.020482110808929664,0.0037847011077426582,395551,0.08360562425269273,298647,0.06312351344376307,1.7899632232267013
Twitter,#Fashion,Reel,USA,1314532,324119,29318,7716,High,0.24656607826968077,0.022302994525808424,0.00586976962143181,361153,0.274738842416921,331835,0.25243584789111256,0.49589835250168657
TikTok,#Education,Video,UK,1616973,258225,21629,6932,Medium,0.15969654409813894,0.013376228298184323,0.0042870227270337844,286786,0.17735979512335703,265157,0.1639835668251727,0.6103538061370577
Instagram,#Education,Post,USA,3692899,333304,64397,41206,High,0.09025537931040085,0.017438061533770623,0.011158171398676217,438907,0.1188516122428477,374510,0.10141355070907707,1.441702837749574
Twitter,#Tech,Live Stream,UK,1670435,67796,52824,30462,Medium,0.040585835426101585,0.03162290062169435,0.0182359684752774,151082,0.09044470452307334,98258,0.058821803901378984,0.6301603646477643
Twitter,#Fashion,Shorts,India,3923288,442212,71040,4338,Medium,0.11271464139262781,0.018107261052464158,0.0011057052146057082,517590,0.1319276076596977,446550,0.11382034660723353,1.4800340011423359
TikTok,#Viral,Shorts,Canada,1756626,3030,44751,5046,Medium,0.0017248976162256508,0.02547554231805746,0.0028725522678134103,52827,0.03007299220209652,8076,0.0045974498840390616,0.6630681928883878
Twitter,#Tech,Tweet,Japan,1262732,476695,34147,6539,Low,0.37751082573340977,0.027042159381404765,0.005178454335520126,517381,0.4097314394503347,483234,0.3826892800689299,0.4763571510249729
Instagram,#Fashion,Tweet,Brazil,652613,68913,48724,2520,High,0.10559550606561623,0.07465986733332006,0.0038614002479264125,120157,0.18411677364686269,71433,0.10945690631354263,0.25477924363819937
TikTok,#Fashion,Live Stream,Japan,2216863,499147,11602,4513,Low,0.22515915507633985,0.005233521421937215,0.0020357595394934194,515262,0.2324284360377705,503660,0.22719491461583327,0.8367924323624552
TikTok,#Tech,Video,India,3847940,382933,33818,35325,High,0.09951636460027963,0.008788598574821853,0.009180236698077413,452076,0.11748519987317889,418258,0.10869660129835704,1.4524700318354296
TikTok,#Tech,Live Stream,UK,431450,299277,88023,22378,Medium,0.6936539575848881,0.20401668791285202,0.05186696025031869,409678,0.9495376057480589,321655,0.7455209178352069,0.16285809945981383
YouTube,#Music,Reel,USA,4136937,384754,68003,30923,High,0.09300455868677719,0.016438007153601806,0.00747485398013071,483680,0.11691741982050971,415677,0.10047941266690791,1.5651502047821746
Twitter,#Education,Tweet,Brazil,4747512,453977,51450,12085,Medium,0.09562419220846624,0.010837255387664106,0.0025455438553920453,517512,0.1090069914515224,466062,0.09816973606385829,1.7909669595582207
YouTube,#Challenge,Reel,Canada,2391980,444847,46095,44360,Low,0.1859743810566978,0.019270646075636083,0.01854530556275554,535302,0.2237903326950894,489207,0.20451968661945333,0.9049709934753336
Twitter,#Dance,Shorts,USA,2663152,206052,32784,32820,High,0.0773714756048472,0.012310224876387077,0.012323742692869202,271656,0.10200544317410347,238872,0.08969521829771639,1.004656173650829
Twitter,#Fashion,Reel,Australia,932607,202697,90673,270,High,0.21734449773591663,0.09722530497840999,0.00028951101589415475,293640,0.31485931373022075,202967,0.2176340087518108,0.35181971593809847
Twitter,#Comedy,Reel,USA,1295631,384661,43128,25664,High,0.29689085858550773,0.03328725539910669,0.019808108944599195,453453,0.34998622292921366,410325,0.31669896753010696,0.4887680774223166
TikTok,#Tech,Shorts,Japan,3914990,257949,1409,41644,Medium,0.06588752461692111,0.00035989874814495055,0.010637064207060554,301002,0.07688448757212663,299593,0.07652458882398167,1.4777791883281413
Instagram,#Gaming,Live Stream,Brazil,4004484,28922,67896,39287,Medium,0.0072224036854685895,0.016954993452339927,0.009810752146843389,136105,0.03398814928465191,68209,0.017033155832311977,1.5633452056291723
Twitter,#Fitness,Post,India,2526693,23428,62797,28304,Medium,0.009272198878138342,0.024853434904834104,0.01120199406892725,114529,0.0453276278518997,51732,0.02047419294706559,0.9531779340309281
Twitter,#Gaming,Reel,UK,3234591,152530,42933,15910,Low,0.04715588462343462,0.013273084603277509,0.004918705332451615,211373,0.06534767455916374,168440,0.05207458995588623,1.2202276916170796
Twitter,#Challenge,Shorts,Australia,1680858,306722,26650,22652,Low,0.18247942419883179,0.015854997864186027,0.013476450717431216,356024,0.21181087278044902,329374,0.195955874916263,0.6340923712692274
YouTube,#Dance,Live Stream,Japan,3524578,205017,50107,46380,Low,0.058167814700086085,0.014216453714458866,0.013159022158113681,301504,0.08554329057265862,251397,0.07132683685819977,1.3334730450260053
Twitter,#Comedy,Tweet,Australia,811909,267877,99635,33755,Low,0.329934758698327,0.12271695473261165,0.041574856295471536,401267,0.4942265697264102,301632,0.3715096149937986,0.3062872075242686
Instagram,#Tech,Shorts,USA,2703206,265588,10903,43619,Low,0.09824926402205382,0.00403335890790417,0.01613602514939668,320110,0.11841864807935466,309207,0.1143852891714505,1.0553280122802369
Twitter,#Fashion,Shorts,Canada,4926792,476756,74016,30462,Medium,0.09676803891863103,0.015023163145511319,0.006182927957989702,581234,0.11797413002213204,507218,0.10295096687662073,1.8585991333177811
Instagram,#Gaming,Live Stream,USA,2605580,295265,43546,18596,High,0.11332025882912826,0.016712593741124816,0.007136990612454808,357407,0.1371698431827079,313861,0.12045724944158306,1.0172149522593321
Instagram,#Dance,Video,Canada,675381,235103,16489,18896,Low,0.3481042552277899,0.024414367593995092,0.027978281888297124,270488,0.40049690471008215,253999,0.3760825371160871,0.26366784043163516
YouTube,#Tech,Post,Brazil,2583578,117156,48201,44942,High,0.04534641493308892,0.018656684644318848,0.017395255726747945,210299,0.0813983553041557,162098,0.06274167065983687,0.9774593221435862
YouTube,#Fashion,Shorts,Canada,3986877,179971,22707,20886,Low,0.04514084582995663,0.00569543529935837,0.00523868682179059,223564,0.056074967951105587,200857,0.050379532651747216,1.5083771768802237
YouTube,#Fashion,Post,India,4576712,135578,31719,36180,Low,0.029623450197434315,0.0069305213000075165,0.00790523852057984,203477,0.04445921001802167,171758,0.03752868871801415,1.7315327074183233
Instagram,#Fitness,Shorts,India,3228575,264811,27451,24414,High,0.08202101546347847,0.008502512718459383,0.007561850042201281,316676,0.09808537822413914,289225,0.08958286550567975,1.2604313682522406
Instagram,#Education,Reel,Australia,3413756,181553,21480,3465,Low,0.05318276994606527,0.006292189599959692,0.0010150110318370733,206498,0.06048997057786204,185018,0.05419778097790234,1.3327257833438269
Twitter,#Fashion,Post,India,939606,232692,8846,36166,High,0.2476484824490265,0.00941458441091266,0.03849060137972725,277704,0.2955536682396664,268858,0.28613908382875375,0.3544600415970853
Instagram,#Dance,Post,Canada,1145849,287542,90299,42322,High,0.2509423143887196,0.0788053225163176,0.03693505863338014,420163,0.36668269553841737,329864,0.28787737302209976,0.44733791932368355
Twitter,#Challenge,Video,Canada,588305,355237,85558,1657,Medium,0.6038313459855007,0.1454313663830836,0.002816566236900927,442452,0.7520792786054853,356894,0.6066479122224017,0.2219341029876068
YouTube,#Fitness,Shorts,USA,3861892,47708,76578,37640,Low,0.012353530342122462,0.019829140742413303,0.009746518027951066,161926,0.04192918911248683,85348,0.022100048370073528,1.4610909121039652
Twitter,#Education,Post,Brazil,4427716,109062,80947,40554,High,0.024631661109249102,0.018281886191435944,0.009159124026924943,230563,0.05207267132760999,149616,0.03379078513617405,1.6703260702252647
YouTube,#Education,Video,UK,4806719,334394,46223,41057,Low,0.06956803590973386,0.009616330806939204,0.008541585226846005,421674,0.08772595194351906,375451,0.07810962113657986,1.8185525250155778
Twitter,#Dance,Live Stream,Canada,4814733,413922,85371,14507,High,0.08596987621120424,0.017731201294028144,0.0030130435062546562,513800,0.10671412101148703,428429,0.08898291971745889,1.81632562952861
TikTok,#Music,Tweet,Brazil,3946834,394401,54346,6258,Medium,0.09992844897961252,0.013769517542415009,0.001585574665668736,455005,0.11528354118769626,400659,0.10151402364528125,1.4897992446943444
YouTube,#Fashion,Video,Australia,1269726,270115,42913,11512,High,0.2127348735081427,0.03379705542770645,0.009066523013626562,324540,0.2555984519494757,281627,0.22180139652176925,0.4803824445277391
Twitter,#Tech,Post,UK,4079564,286423,76936,10893,Medium,0.07020921843608778,0.018858878056576635,0.0026701382794828074,374252,0.09173823477214722,297316,0.07287935671557058,1.5389880706785308
Instagram,#Challenge,Post,India,4431107,465657,33665,5015,Medium,0.10508818676687338,0.007597424300519035,0.0011317713609714233,504337,0.11381738242836384,470672,0.10621995812784481,1.729898255076026
YouTube,#Challenge,Live Stream,Germany,4020489,25700,44736,49114,Low,0.006392257260248691,0.01112700470017453,0.012215926968087713,119550,0.029735188928510934,74814,0.018608184228336405,1.521093790327114
Instagram,#Education,Video,Australia,2982515,223769,87424,11556,High,0.07502694873286471,0.029312174456792336,0.0038745823575070033,322749,0.10821370554716406,235325,0.07890153109037172,1.164369872864292
YouTube,#Viral,Video,USA,556692,349917,96965,6379,Low,0.6285648078291047,0.1741806959683272,0.011458759960624546,453261,0.8142042637580565,356296,0.6400235677897294,0.21061635644937265
Instagram,#Dance,Tweet,Germany,2487151,309174,3823,14068,High,0.12430849594576285,0.0015371000795689526,0.005656270970278845,327065,0.13150186699561064,323242,0.1299647669160417,0.9709804288207423
Instagram,#Challenge,Live Stream,Germany,827453,98572,86466,22004,High,0.1191270078179667,0.10449656959368085,0.026592446942605805,207042,0.25021602435425333,120576,0.1457194547605725,0.32303654614014576
YouTube,#Music,Tweet,UK,724983,68237,29413,27681,Medium,0.09412220700347457,0.0405706064831865,0.03818158494750912,125331,0.17287439843417018,95918,0.13230379195098368,0.27428681918859177
Twitter,#Music,Video,UK,1468817,150762,99579,1486,High,0.10264178587257637,0.06779537546202148,0.0010116985301776872,251827,0.17144885986477554,152248,0.10365348440275406,0.5541013306838249
YouTube,#Comedy,Shorts,UK,3186028,219247,83057,28304,Medium,0.06881515165591764,0.02606913686885363,0.008883788843035905,330608,0.10376807736780719,247551,0.07769894049895355,1.2053875552472135
TikTok,#Tech,Live Stream,Germany,4508915,87132,11145,1464,High,0.019324382916954524,0.00247176981602004,0.000324690086195903,99741,0.022120842819170466,88596,0.019649073003150424,1.7019662244196234
Instagram,#Viral,Video,USA,4397591,416382,88301,47488,Medium,0.09468411227874535,0.020079402563812777,0.01079863952786878,552171,0.1255621543704269,463870,0.10548275180661412,1.716813653436497
YouTube,#Education,Post,Germany,3601578,471857,28736,45781,Medium,0.13101396110260558,0.007978724881149318,0.01271137262611,546374,0.1517040586098649,517638,0.14372533372871557,1.3626048799483712
Twitter,#Viral,Video,USA,3841456,348089,61193,14943,High,0.09061381934349892,0.015929637095934458,0.003889931317708702,424225,0.11043338775714208,363032,0.09450375066120763,1.4491634297283893
YouTube,#Viral,Shorts,Brazil,1034261,195633,15859,20583,Low,0.18915244797976527,0.015333653690896206,0.019901166146649638,232075,0.2243872678173111,216216,0.2090536141264149,0.39129767167066276
Instagram,#Tech,Reel,Australia,604410,281512,29457,28963,Medium,0.4657633063648848,0.04873678463294783,0.04791945864562135,339932,0.562419549643454,310475,0.5136827650105061,0.23596085681309453
YouTube,#Gaming,Post,USA,2028335,172803,2213,18377,Medium,0.085194506824563,0.0010910426532106383,0.009060140460032489,193393,0.09534568993780614,191180,0.0942546472845955,0.76739117386048
Instagram,#Fashion,Video,India,4771704,282262,66844,16684,Low,0.0591532919896121,0.01400841292754119,0.003496444875876626,365790,0.07665814979302991,298946,0.06264973686548872,1.8628668690102257
YouTube,#Dance,Video,Brazil,3411739,218368,44457,4186,High,0.06400489603688911,0.013030598178817313,0.0012269402788431354,267011,0.07826243449454956,222554,0.06523183631573225,1.2907820434571113
TikTok,#Gaming,Reel,Brazil,4076916,432821,9865,39288,Low,0.10616382579381081,0.0024197211814028056,0.009636695973132632,481974,0.11822024294834625,472109,0.11580052176694344,1.5389008956247685
YouTube,#Education,Post,UK,2758264,432567,21030,35843,Medium,0.15682581507788956,0.0076243608298553,0.012994767723466645,489440,0.17744494363121152,468410,0.16982058280135623,1.0435492405234357
TikTok,#Fashion,Reel,Japan,3998415,388913,45669,9024,Medium,0.09726679196631666,0.011421775878691932,0.0022568942943641417,443606,0.11094546213937273,397937,0.0995236862606808,1.509269365515382
Twitter,#Comedy,Tweet,Brazil,1042784,488595,87749,45019,High,0.46854861601252035,0.0841487786540645,0.04317193205879645,621363,0.5958693267253813,533614,0.5117205480713167,0.3933832478898336
Instagram,#Education,Post,USA,4873492,97181,19120,23324,High,0.019940732435797574,0.003923264878653745,0.0047858906919309606,139625,0.028649888006382282,120505,0.024726623127728536,1.9026047682727978
YouTube,#Tech,Post,India,975799,320442,87429,44516,Medium,0.3283893506757027,0.08959734535493477,0.04562005085063625,452387,0.4636067468812737,364958,0.37400940152633894,0.36917942058973613
Instagram,#Music,Reel,USA,1227035,90647,96551,30875,Medium,0.07387482834637969,0.07868642703753356,0.02516228143451491,218073,0.17772353681842817,121522,0.0990371097808946,0.4790328253001364
Instagram,#Challenge,Live Stream,Brazil,2940609,417021,8144,10445,Medium,0.14181450168995607,0.0027694943462391636,0.00355198532004765,435610,0.14813598135624287,427466,0.1453664870100037,1.1480098264295713
Twitter,#Fashion,Live Stream,Germany,3088030,409248,48230,35140,Low,0.13252720990404887,0.015618371583177625,0.01137942312736599,492618,0.15952500461459249,444388,0.14390663303141485,1.1649385404659478
Twitter,#Viral,Post,India,1459533,280764,84256,47050,High,0.1923656402424611,0.05772805411045862,0.032236338609678575,412070,0.2823300329625983,327814,0.2246019788521397,0.5505990041488865
Instagram,#Tech,Video,Australia,4501262,376672,46465,42986,High,0.08368142089929446,0.010322660622732025,0.009549766265549528,466123,0.10355384778757602,419658,0.09323118716484399,1.757286673384331
YouTube,#Fashion,Tweet,UK,2946718,101693,79172,11498,Medium,0.03451059789229916,0.026867857731890193,0.0039019682236304935,192363,0.06528042384781985,113191,0.03841256611592966,1.1148480823216114
Twitter,#Music,Post,UK,925089,320317,16914,36993,High,0.3462553332706367,0.018283646222147273,0.03998858488210324,374224,0.4045275643748872,357310,0.3862439181527399,0.3489836010210727
Twitter,#Fashion,Post,India,1912431,337274,36656,4315,Medium,0.17635878104883262,0.01916722747121334,0.0022562905537506974,378245,0.19778229907379666,341589,0.1786150716025833,0.7214517274384746
Instagram,#Fitness,Shorts,India,2023201,336333,92713,45633,Medium,0.16623805543789272,0.04582490815297145,0.02255485243433549,474679,0.23461781602519968,381966,0.18879290787222822,0.7898549684239335
Twitter,#Tech,Shorts,Australia,1254731,269272,7945,4628,Low,0.21460536162731295,0.006332034515764733,0.0036884399923170783,281845,0.22462583613539475,273900,0.21829380161963002,0.47333882760769136
Twitter,#Viral,Live Stream,USA,4879682,37887,25829,5188,Low,0.007764235456326867,0.005293172792817237,0.0010631840353531234,68904,0.014120592284497227,43075,0.008827419491679991,1.8408272027855808
Instagram,#Comedy,Video,UK,1316770,5074,20536,3832,Medium,0.003853368469816293,0.015595738056000669,0.0029101513552100976,29442,0.022359257881027057,8906,0.00676351982502639,0.5140652494594373
YouTube,#Dance,Reel,India,2650048,201072,22798,18675,Medium,0.07587485207815103,0.00860286304248074,0.007047042166783394,242545,0.09152475728741517,219747,0.08292189424493443,1.0026072840564388
YouTube,#Viral,Post,Japan,4624315,433863,96742,4475,Low,0.09382211203172794,0.020920287653414613,0.0009677108933971842,535080,0.11571011057853973,438338,0.09478982292512513,1.7495426131041594
TikTok,#Music,Reel,Australia,68419,10582,34672,9733,High,0.15466463993919818,0.5067598181791607,0.14225580613572253,54987,0.8036802642540815,20315,0.2969204460749207,0.025825908696120066
