Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,engagement_rate,like_to_comment_ratio,share_to_like_ratio,Views_norm
TikTok,#Comedy,Post,Germany,3736164.0,272497.0,47905.0,28553.0,Low,0.0729349675228389,0.0128219746242402,0.007642330475857,0.0933992726229362,9.543216361980807,0.175799455408847,1.4855431889768926
YouTube,#Education,Shorts,Australia,1690004.0,87806.0,17483.0,2879.0,High,0.0519560900447572,0.010344945929122,0.0017035462637958,0.0640045822376751,30.48819444444445,0.1991071326887378,0.6638795840000022
YouTube,#Challenge,Tweet,UK,4217473.0,315841.0,98963.0,2655.0,Medium,0.0748886833418969,0.0234649990646057,0.0006295238878826,0.0989832062943852,118.91603915662652,0.3133307159909068,1.6567382211942938
TikTok,#Comedy,Reel,India,2283129.0,127849.0,30815.0,17515.0,Medium,0.0559972739166293,0.0134968282563096,0.0076714894340179,0.0771655916069569,7.2989837862525695,0.2410246382479468,0.907799212107826
YouTube,#Gaming,Video,Australia,2488678.0,87494.0,30237.0,19414.0,Low,0.0351568181982562,0.0121498241234904,0.0078009288465603,0.055107571168307,4.506515580736544,0.3455854620264015,0.9776204762532856
YouTube,#Fashion,Video,Germany,3340718.0,351694.0,14602.0,17845.0,Medium,0.1052749738229925,0.0043709166712066,0.0053416660729819,0.114987556567181,19.707161268631623,0.0415189297544747,1.3123249862730026
Twitter,#Comedy,Live Stream,UK,3827263.0,322588.0,41822.0,15238.0,Low,0.0842868650521273,0.010927391193132,0.0039814352972346,0.0991956915424939,21.168580615525958,0.129644842198587,1.5272370293346216
YouTube,#Fitness,Live Stream,India,3874541.0,325908.0,68520.0,3286.0,Low,0.084115253910076,0.0176846754234888,0.0008481004588672,0.1026480297924321,99.15059324612108,0.2102427364693825,1.5220251947752508
YouTube,#Dance,Live Stream,India,4659825.0,163124.0,24416.0,5516.0,Low,0.0350064648350528,0.0052396817477051,0.0011837354407086,0.0414298820234665,29.56751857893783,0.1496766283524904,1.830506130466443
TikTok,#Tech,Video,Australia,2056875.0,483813.0,54265.0,10201.0,Low,0.2352175022789425,0.0263822546338498,0.0049594652081434,0.2665592221209359,47.42334836306607,0.1121608717399661,0.8178379339950939
TikTok,#Challenge,Live Stream,Japan,1729099.0,214293.0,85464.0,23680.0,High,0.1239333317525485,0.0494268980549985,0.0136949937510807,0.1870552235586279,9.049153329673578,0.3988165790922751,0.6875103026839176
Instagram,#Tech,Shorts,Germany,4843527.0,125726.0,6638.0,10865.0,High,0.0259575305350832,0.0013704889019922,0.0022432000482293,0.0295712194853048,11.570587152586048,0.0527969330374541,2.0147113432252075
Twitter,#Tech,Shorts,Japan,2601129.0,443899.0,62686.0,24835.0,High,0.1706562804074692,0.0240995352402745,0.0095477771383118,0.2043035927860556,17.87320824609438,0.1412164902004956,1.037958595183068
Twitter,#Challenge,Post,Australia,3655039.0,320457.0,90568.0,40721.0,Low,0.0876753982652442,0.0247789421672381,0.0111410575919983,0.1235953980244807,7.86938264328864,0.2826204994102191,1.4585124942974097
Twitter,#Education,Live Stream,India,3086921.0,424972.0,73584.0,48752.0,Medium,0.1376685700735457,0.0238373447198681,0.0157930831401257,0.1772989979335396,8.716837938178163,0.1731498236358545,1.2318097966694892
YouTube,#Fitness,Post,Germany,2307451.0,383944.0,11945.0,11701.0,Low,0.1663931325085559,0.0051767079777642,0.0050709635870924,0.1766408040734126,32.81011792855922,0.0311112268684316,0.9064295764864398
Instagram,#Tech,Tweet,Canada,3652853.0,316401.0,92501.0,7383.0,Low,0.0866175014433923,0.0253229462012295,0.0020211598988516,0.1139616075434735,42.84953954496208,0.2923527664174057,1.5194391141484769
Instagram,#Fitness,Post,Brazil,4548249.0,326779.0,68925.0,15219.0,Medium,0.0718472097723761,0.015154183511061,0.0033461228705816,0.0903475161540188,21.470367936925097,0.2109217210355591,1.8918876372760405
Instagram,#Challenge,Shorts,Brazil,806577.0,50620.0,69364.0,17406.0,Medium,0.0627590422241149,0.0859979890326652,0.0215800847284264,0.1703371159852066,2.9080255069799508,1.3702613539835249,0.3355034112712819
YouTube,#Comedy,Tweet,UK,3364887.0,358232.0,54348.0,46144.0,Low,0.1064618217491404,0.0161515082081508,0.0137133877006865,0.1363267176579778,7.763181276411312,0.1517113163778881,1.3218192275089382
TikTok,#Tech,Post,Australia,921025.0,77092.0,85563.0,8320.0,High,0.0837023967861893,0.092899758421324,0.0090334138595586,0.185635569067072,9.264751832712417,1.1098673031273916,0.3662104810247736
Instagram,#Music,Live Stream,USA,2511024.0,62511.0,61932.0,3768.0,High,0.0248946246630856,0.0246640414428535,0.0015005830290749,0.0510592491350142,16.585566463252853,0.9907217814179676,1.0444844296131175
TikTok,#Dance,Post,Australia,1428353.0,369192.0,36890.0,39957.0,Medium,0.2584739206624692,0.025826948940493,0.0279741772517017,0.312275046854664,9.239501476550378,0.0999206377152329,0.567930120467065
YouTube,#Comedy,Reel,Brazil,631719.0,156255.0,51939.0,12258.0,Low,0.2473489003813404,0.0822185180436238,0.0194041971192888,0.348971615544253,12.746145688881638,0.3323968359614991,0.2481564226622525
Instagram,#Tech,Video,Germany,3837949.0,316369.0,65626.0,27325.0,Medium,0.0824317884370011,0.0170992371185755,0.0071196881459341,0.1066507137015108,11.577581790236405,0.2074343332174353,1.5964315642340474
TikTok,#Comedy,Post,USA,4632365.0,54486.0,64779.0,31302.0,High,0.0117620265242484,0.01398400169244,0.0067572395525827,0.0325032677692712,1.7405999424975245,1.188889092811129,1.8418833527128209
TikTok,#Tech,Shorts,USA,3651573.0,413842.0,15494.0,39353.0,Low,0.1133325282008602,0.0042431029038718,0.0107769993917689,0.128352630496501,10.515881485998882,0.0374393187754776,1.4519088025049005
YouTube,#Education,Tweet,Canada,774578.0,311832.0,3147.0,24107.0,Low,0.4025830839502284,0.0040628574527032,0.0311227532927607,0.4377686946956923,12.934793429566948,0.0100919402372423,0.3042753274048781
Instagram,#Fitness,Live Stream,UK,3159453.0,460909.0,52610.0,20708.0,Medium,0.1458825309317784,0.0166516165931254,0.0065542991144353,0.1690884466393391,22.25645854459414,0.1141437590852878,1.314204668929669
YouTube,#Comedy,Live Stream,Germany,1873915.0,167714.0,51035.0,35133.0,High,0.089499256903328,0.0272344263213646,0.0187484491025473,0.13548213232724,4.773552684009792,0.3042959782965149,0.7361248320426249
YouTube,#Education,Shorts,Canada,4702260.0,323545.0,45684.0,349.0,High,0.0688062761310518,0.0097153283740158,7.421963056062404e-05,0.0785958241356284,924.4142857142856,0.1411978513101691,1.8471757538206128
Twitter,#Gaming,Post,Japan,2696076.0,362958.0,35443.0,119.0,Low,0.1346245432250426,0.0131461427645214,4.413822162283259e-05,0.1478148242111869,3024.65,0.0976501478128383,1.0758463949564925
Instagram,#Fitness,Tweet,USA,1659996.0,78744.0,84042.0,26271.0,Medium,0.0474362588825515,0.0506278328381514,0.0158259417492572,0.1138900334699601,2.997259439707673,1.0672677630325735,0.6904912000920965
Twitter,#Challenge,Live Stream,Brazil,2883752.0,89502.0,34959.0,36742.0,Medium,0.0310366494760991,0.0121227484194202,0.0127410401449223,0.0559004380404417,2.435892550962088,0.3905902595443728,1.1507369203051303
Twitter,#Gaming,Shorts,Germany,4881343.0,357046.0,19469.0,1895.0,Low,0.0731450340613228,0.003988451538849,0.0003882128340499,0.0775216984342219,188.31540084388183,0.0545278352709867,1.9478587655155524
Instagram,#Music,Reel,Australia,3133920.0,214076.0,33445.0,23364.0,High,0.0683093378261091,0.0106719380201153,0.0074551998774697,0.0864364757236942,9.162251230472927,0.1562288335505449,1.303583973571396
Instagram,#Education,Tweet,Brazil,4099154.0,220498.0,25835.0,8876.0,High,0.0537910993341552,0.0063025199833916,0.0021653248450777,0.0622589441626247,24.839247493522585,0.1171660642451893,1.70508228021171
TikTok,#Dance,Post,USA,2595241.0,216875.0,43249.0,18265.0,High,0.0835664202284103,0.0166647336413073,0.0070378820309944,0.1072690359007121,11.873152304828643,0.1994181006658182,1.0318986509434758
TikTok,#Education,Shorts,Australia,2285478.0,448515.0,41351.0,13176.0,Medium,0.1962455993888368,0.018092932856934,0.0057650959667955,0.2201036282125665,34.0377172345754,0.0921951502287543,0.9087332024120276
YouTube,#Education,Tweet,Canada,4948346.0,102881.0,79443.0,33466.0,Medium,0.0207909875340164,0.0160544553675106,0.0067630679018807,0.0436085108034078,3.0741028475812,0.7721758908263836,1.943845034667418
Instagram,#Fashion,Live Stream,Australia,4588344.0,458754.0,69225.0,2083.0,Medium,0.0999824773382292,0.0150871425507764,0.000453976423738,0.1155235963127437,220.13147792706332,0.1508975379014942,1.908565535697297
TikTok,#Education,Live Stream,Brazil,3053446.0,220668.0,9671.0,40811.0,Medium,0.0722685123627534,0.003167241208785,0.0133655548517969,0.0888013084233354,5.4069391355483685,0.0438258205728942,1.2140864020446471
TikTok,#Fashion,Live Stream,Germany,1730197.0,376526.0,25378.0,36469.0,Medium,0.217620305664615,0.0146676939099998,0.0210779466153276,0.2533659461899425,10.324266520427749,0.0674002129993333,0.6879468805272607
YouTube,#Viral,Post,USA,4221571.0,230408.0,7039.0,37994.0,Medium,0.0545787338410274,0.0016673887517229,0.0089999670738689,0.0652460896666193,6.06416633767601,0.0305500219175466,1.6583480271682631
YouTube,#Music,Tweet,UK,3762415.0,245867.0,62399.0,19589.0,Low,0.065348187268018,0.0165848265010638,0.0052064963593861,0.087139510128468,12.550638080653394,0.2537906518945125,1.477979049182942
TikTok,#Education,Post,UK,4646868.0,359508.0,120.0,34944.0,Medium,0.0773656579011928,2.582384522220128e-05,0.007519903728705,0.08491138547512,10.287823722993275,0.0003337885838741,1.847649917796616
Instagram,#Fashion,Reel,Japan,2202961.0,39829.0,39612.0,33557.0,Low,0.0180797571995146,0.01798125341302,0.0152326800156698,0.0512936906282044,1.1868704928780025,0.9945267386392168,0.9163426807330168
TikTok,#Viral,Video,Canada,1877441.0,110030.0,2062.0,22105.0,High,0.0586063689884262,0.0010983034886316,0.0117740051484973,0.0714786776255552,4.977381706324075,0.0187401732239096,0.7464928440657226
Instagram,#Tech,Live Stream,UK,2316030.0,473612.0,67470.0,39461.0,Low,0.2044930333372193,0.0291317469980958,0.0170382076225264,0.2506629879578416,12.001723176726978,0.142458082865124,0.9633748118364732
TikTok,#Viral,Reel,Germany,994627.0,274119.0,14486.0,14662.0,Medium,0.2755997977131125,0.0145642537353198,0.014741204491734,0.3049052559401665,18.69460546954921,0.0528454691376039,0.3954755105564209
TikTok,#Music,Video,Japan,4096259.0,355421.0,35317.0,8773.0,Medium,0.086767218576755,0.0086217692777727,0.0021417102775971,0.0975306981321249,40.50843400957374,0.0993663869991165,1.6287212386113932
YouTube,#Fashion,Live Stream,Canada,4485690.0,428585.0,35124.0,26006.0,Medium,0.0955449440331364,0.0078302334757863,0.0057975473115618,0.1091727248204846,16.47960164571077,0.0819532135907379,1.7621011613895412
TikTok,#Comedy,Live Stream,Brazil,4129059.0,10779.0,49769.0,49608.0,Low,0.0026105221552901,0.0120533516232148,0.0120143596882485,0.0266782334667535,0.2172791227398254,4.616790352504638,1.6417629082486045
TikTok,#Dance,Reel,Brazil,3830713.0,309847.0,47878.0,25793.0,High,0.0808849423070848,0.0124984565536494,0.0067332112846877,0.100116610145422,12.012367217182293,0.1545209263897136,1.523136994541792
TikTok,#Fitness,Shorts,Germany,2973845.0,499922.0,38576.0,19020.0,High,0.1681062731917769,0.0129717587836622,0.006395760370833,0.1874737923462722,26.282634982387886,0.0771638832380186,1.1824360988497795
Twitter,#Fitness,Reel,Canada,4718747.0,76519.0,2851.0,10195.0,High,0.0162159573293503,0.0006041858145817,0.0021605311749072,0.0189806743188393,7.504805806198509,0.0372582331416623,1.8829762026967205
TikTok,#Challenge,Live Stream,Australia,1108583.0,156718.0,15931.0,27325.0,High,0.1413678542788406,0.0143705974203104,0.0246485829207195,0.1803870346198706,5.73512405767401,0.1016532775221894,0.4407857698606299
YouTube,#Dance,Shorts,Canada,2664292.0,168521.0,48709.0,898.0,Medium,0.0632517006394194,0.0182821552592583,0.0003370501431524,0.0818709060418302,187.4538375973304,0.2890364462800109,1.0466064367980987
TikTok,#Challenge,Reel,Brazil,4440291.0,236499.0,38230.0,42230.0,Low,0.0532620497170117,0.008609796069672,0.0095106379289105,0.0713824837155943,5.600127868153726,0.1616490486257928,1.7655124486305729
TikTok,#Challenge,Post,Japan,3096154.0,157721.0,32538.0,35012.0,High,0.0509409415681519,0.0105091671796687,0.0113082230405851,0.0727583317884058,4.504641133293348,0.206299691862898,1.2310676101808062
Instagram,#Tech,Live Stream,UK,1800642.0,446765.0,97999.0,9762.0,Low,0.248114283683264,0.0544244774919167,0.0054213997007733,0.3079601608759542,45.76103656662911,0.2193519650107662,0.7489942478874846
TikTok,#Viral,Shorts,Brazil,1546442.0,244895.0,62161.0,17635.0,Medium,0.158360287679719,0.0401961405600727,0.0114035961258165,0.2099600243656083,13.886085280108867,0.2538261139422448,0.6148837096679385
Twitter,#Dance,Post,India,3684565.0,82773.0,32745.0,7069.0,High,0.0224647957085843,0.0088870735079989,0.0019185439800899,0.0332704131966731,11.707637906647808,0.3955952352187885,1.4702945956393172
TikTok,#Gaming,Reel,Canada,2836188.0,36484.0,53999.0,3938.0,Low,0.0128637452806372,0.0190392879456509,0.0013884834150627,0.0332915166413509,9.262249301853265,1.480032890228861,1.1277020403970477
Twitter,#Challenge,Video,Brazil,1927040.0,160622.0,93396.0,5725.0,Low,0.0833516688807705,0.0484660411823314,0.0029708776154101,0.1347885876785121,28.051344743276285,0.5814609364785865,0.7689690635341729
Twitter,#Education,Post,Germany,2710942.0,161337.0,11653.0,28138.0,Medium,0.0595132614419637,0.0042985058330277,0.0103794179292659,0.0741911852042574,5.733572621628345,0.0722272496250108,1.081778546908968
TikTok,#Fitness,Tweet,Japan,1428672.0,39949.0,70314.0,15133.0,Low,0.0279623314518657,0.049216335170004,0.0105923542982574,0.0877710209201272,2.639685476410731,1.7600500625782227,0.5680569586565245
TikTok,#Education,Post,Brazil,2400993.0,149169.0,86258.0,22586.0,Low,0.0621280445215792,0.0359259689636746,0.0094069412114071,0.1074609546966609,6.604197104529154,0.5782529999329624,0.9546633386358834
YouTube,#Fashion,Shorts,USA,683404.0,125632.0,69396.0,42246.0,High,0.1838326963260385,0.1015446207514149,0.0618170218494477,0.3471943389269012,2.9737496153573035,0.5523707942976765,0.2684596978610332
YouTube,#Dance,Reel,UK,1084845.0,236291.0,48695.0,20230.0,Low,0.2178108393364951,0.0448865967027547,0.0186478252653604,0.2813452613046103,11.67965004201473,0.2060797657136086,0.4261566524721139
Instagram,#Fitness,Shorts,Japan,2088618.0,33474.0,31406.0,37790.0,Low,0.0160268656116149,0.0150367372109212,0.018093303801844,0.0491569066243803,0.8857664523299198,0.9381926811053024,0.8687806171544716
YouTube,#Fitness,Reel,Australia,1877888.0,358995.0,39781.0,6260.0,Medium,0.1911695479176607,0.0211839044714061,0.0033335321382318,0.2156869845272987,57.33828461907044,0.1108118196303022,0.7376855346132887
YouTube,#Viral,Reel,Brazil,2518128.0,77170.0,26752.0,2951.0,Medium,0.0306457813105608,0.0106237649555542,0.0011719023020275,0.0424414485681426,26.14159891598916,0.3466587189488279,0.9891892380720742
YouTube,#Tech,Post,Brazil,2056076.0,481020.0,94615.0,25181.0,Medium,0.2339504959933387,0.0460172678441847,0.0122471153790035,0.292214879216527,19.10173933762211,0.1966961941370543,0.8076826324389698
TikTok,#Fashion,Tweet,India,3881244.0,322762.0,69154.0,45772.0,Low,0.0831594200210035,0.0178174832605216,0.0117931261214188,0.112770029402944,7.05136215672995,0.2142562809243934,1.5432287204088018
YouTube,#Gaming,Post,USA,4498572.0,449425.0,54623.0,35583.0,High,0.099903925067777,0.0121422976002162,0.0079098433903025,0.1199560660582958,12.629974145683454,0.1215394747967407,1.7671615617205985
Instagram,#Fashion,Video,Germany,3008256.0,49571.0,4667.0,7419.0,High,0.0164783183346098,0.001551397221513,0.0024662129818738,0.0204959285379967,6.680727762803235,0.0941458888081981,1.251312831852757
YouTube,#Gaming,Reel,Brazil,1987787.0,41192.0,4687.0,26107.0,Low,0.0207225422039685,0.0023578985072344,0.0131337009448195,0.0362141416560225,1.5777539451509115,0.1137814677250989,0.7808568539723056
TikTok,#Dance,Tweet,USA,4486633.0,27418.0,58555.0,3114.0,Low,0.0061110413978589,0.0130509894613622,0.0006940616716366,0.0198560925308577,8.801926163723916,2.135562930814398,1.783938578335684
TikTok,#Gaming,Live Stream,Brazil,496567.0,260126.0,47936.0,7127.0,High,0.5238487454865104,0.0965348079916708,0.0143525445710246,0.6347360980492058,36.49354657687991,0.1842792174591641,0.1974409380104001
YouTube,#Music,Tweet,UK,4731153.0,280741.0,96904.0,17906.0,Medium,0.0593388123360204,0.0204821108089296,0.0037847011077426,0.0836056242526927,15.677723795163905,0.3451710111062826,1.858525710874272
Twitter,#Fashion,Reel,USA,1314532.0,324119.0,29318.0,7716.0,High,0.2465660782696807,0.0223029945258084,0.0058697696214318,0.274738842416921,42.00064792017624,0.0904541527829199,0.5245529106950055
TikTok,#Education,Video,UK,1616973.0,258225.0,21629.0,6932.0,Medium,0.1596965440981389,0.0133762282981843,0.0042870227270337,0.177359795123357,37.24578104716573,0.083759962203651,0.6429276731186139
Instagram,#Education,Post,USA,3692899.0,333304.0,64397.0,41206.0,High,0.0902553793104008,0.0174380615337706,0.0111581713986762,0.1188516122428477,8.088528648045235,0.1932074226309236,1.536096630551461
Twitter,#Tech,Live Stream,UK,1670435.0,67796.0,52824.0,30462.0,Medium,0.0405858354261015,0.0316229006216943,0.0182359684752774,0.0904447045230733,2.225519482651085,0.7791495198902606,0.666573001932864
Twitter,#Fashion,Shorts,India,3923288.0,442212.0,71040.0,4338.0,Medium,0.1127146413926278,0.0181072610524641,0.0011057052146057,0.1319276076596977,101.915648766997,0.160646566247487,1.5655549959185373
TikTok,#Viral,Shorts,Canada,1756626.0,3030.0,44751.0,5046.0,Medium,0.0017248976162256,0.0254755423180574,0.0028725522678134,0.0300729922020965,0.6003566475133743,14.764434180138569,0.6984553648821955
Twitter,#Tech,Tweet,Japan,1262732.0,476695.0,34147.0,6539.0,Low,0.3775108257334097,0.0270421593814047,0.0051784543355201,0.4097314394503347,72.88914373088684,0.0716326547736922,0.5038825574635883
Instagram,#Fashion,Tweet,Brazil,652613.0,68913.0,48724.0,2520.0,High,0.1055955060656162,0.07465986733332,0.0038614002479264,0.1841167736468626,27.335581118603727,0.7070261485329541,0.271460614101301
TikTok,#Fashion,Live Stream,Japan,2216863.0,499147.0,11602.0,4513.0,Low,0.2251591550763398,0.0052335214219372,0.0020357595394934,0.2324284360377705,110.57753655294638,0.0232436071065094,0.8814510633218673
